"","X","species","SVL","count","abu_cat","lat.range","maxGCD_extant","mean_lat","min_lat","Red.List.status","Order","Family","Genus","hab.cat"
"1209",1209,"Mixophyes fleayi",76.0082314140024,NA,NA,2.08620100000002,243.37562022581,-27.6096458329882,-27.8648713217676,"EN","ANURA","MYOBATRACHIDAE","Mixophyes","highlow"
"1210",1210,"Mixophyes iteratus",88.0085849339236,NA,3,7.81122170200001,936.230844620484,-32.3632961138904,-33.2956567705609,"EN","ANURA","MYOBATRACHIDAE","Mixophyes","highlow"
"1211",1211,"Mixophyes schevilli",73.3037455571257,NA,1,2.67967445199997,246.787671249508,-16.2555574912547,-17.5120637300611,"LC","ANURA","MYOBATRACHIDAE","Mixophyes","highlow"
"1212",1212,"Morerella cyanophthalma",34.4977854160732,NA,3,0.480174222000016,157.072716675326,4.52301529219795,4.70264031240717,"VU","ANURA","HYPEROLIIDAE","Morerella","highlow"
"1213",1213,"Mucubatrachus lancinii",38.1054284184752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214",1214,"Myersiella microps",30.0001631730096,2,4,4.756102478,913.748585706745,-22.0021286845414,-23.2812612895481,"LC","ANURA","MICROHYLIDAE","Myersiella",NA
"1215",1215,"Nannophrys ceylonensis",52.4991735260701,NA,3,1.17539774099998,156.929494272007,7.23173266505679,6.63327218817547,"VU","ANURA","DICROGLOSSIDAE","Nannophrys","highlow"
"1216",1216,"Nannophrys guentheri",28.4914042135142,NA,NA,NA,NA,NA,NA,"EX","ANURA","DICROGLOSSIDAE","Nannophrys",NA
"1217",1217,"Nannophrys marmorata",39.1935942117032,NA,1,0.0857790349999732,111.323871569726,8.38833660913059,7.81725940695032,"CR","ANURA","DICROGLOSSIDAE","Nannophrys","highlow"
"1218",1218,"Nanorana pleskei",37.5052411002666,NA,3,6.21571631499995,674.568949644114,32.5285813571613,27.8677623843774,"NT","ANURA","DICROGLOSSIDAE","Nanorana","highlow"
"1219",1219,"Nanorana yunnanensis",98.5056382183498,NA,3,8.22570528099999,1336.736324762,22.7512053767346,21.1982979139127,"EN","ANURA","DICROGLOSSIDAE","Nanorana","highlow"
"1220",1220,"Nasikabatrachus sahyadrensis",70.7572804952273,NA,1,0.125030960000004,9.50453877449036e-05,10.3091634178534,8.88358589146286,"EN","ANURA","NASIKABATRACHIDAE","Nasikabatrachus","low"
"1221",1221,"Natalobatrachus bonebergi",31.001290308428,NA,3,3.51775030700003,440.793809671647,-30.9236091756013,-32.8543239866197,"EN","ANURA","PYXICEPHALIDAE","Natalobatrachus","highlow"
"1222",1222,"Nectophrynoides asperginis",13.9917314733192,NA,3,0.00247683000003462,0,-7.9254815209657,-9.18651861129329,"EW","ANURA","BUFONIDAE","Nectophrynoides","highlow"
"1223",1223,"Nectophrynoides frontierei",18.3050337534072,NA,1,0.00971827999995867,0,-5.97248014224693,-4.33451523851603,"DD","ANURA","BUFONIDAE","Nectophrynoides",NA
"1224",1224,"Nectophrynoides laevis",24.8028671075776,NA,NA,0.191004709000026,0.000164623440599257,-7.44197423112516,-6.84788564991206,"DD","ANURA","BUFONIDAE","Nectophrynoides","low"
"1225",1225,"Nectophrynoides laticeps",17.3072725435859,NA,1,0.0353896329999657,0.000134414476389852,-6.26178666492096,-6.32721341690049,"CR","ANURA","BUFONIDAE","Nectophrynoides",NA
"1226",1226,"Nectophrynoides minutus",20.503550949702,NA,NA,0.351984662999996,0.000164623440599257,-7.90419945486911,-7.09254058292136,"EN","ANURA","BUFONIDAE","Nectophrynoides",NA
"1227",1227,"Nectophrynoides paulae",19.4068011839828,NA,NA,0.0402154920000157,0.000134414476389852,-6.80426921605443,-7.28485413324088,"CR","ANURA","BUFONIDAE","Nectophrynoides",NA
"1228",1228,"Nectophrynoides poyntoni",23.9966660276381,NA,3,0.0193879700000252,0,-8.68098143116881,-8.4419595807232,"CR","ANURA","BUFONIDAE","Nectophrynoides",NA
"1229",1229,"Nectophrynoides pseudotornieri",26.9971599557577,NA,NA,0.102819409999995,0.000164623440599257,-6.12362122193982,-7.31521056618541,"CR","ANURA","BUFONIDAE","Nectophrynoides",NA
"1230",1230,"Nectophrynoides tornieri",29.5073024022812,NA,3,4.08989960399998,470.763502207152,-6.95771144440217,-8.72326437843964,"LC","ANURA","BUFONIDAE","Nectophrynoides",NA
"1231",1231,"Nectophrynoides vestergaardi",24.0099079122627,NA,3,0.477248336000002,0,-4.28534163654069,-4.65076266219839,"EN","ANURA","BUFONIDAE","Nectophrynoides",NA
"1232",1232,"Nectophrynoides viviparus",55.9926036815206,NA,3,2.99610850400001,110.240448201655,-7.36769028541922,-8.45393425453454,"LC","ANURA","BUFONIDAE","Nectophrynoides",NA
"1233",1233,"Nectophrynoides wendyae",19.5973712864984,NA,3,0.0371487699999875,0,-8.13890306389492,-8.28818940170109,"CR","ANURA","BUFONIDAE","Nectophrynoides",NA
"1234",1234,"Neobatrachus albipes",39.3089073240152,NA,3,3.46520018499996,736.960293522877,-33.131296910079,-33.9793471304886,"LC","ANURA","LIMNODYNASTIDAE","Neobatrachus","low"
"1235",1235,"Nimbaphrynoides occidentalis",20.8209856676962,NA,1,0.146361576000004,0,7.98856564544348,7.10207278057933,"CR","ANURA","BUFONIDAE","Nimbaphrynoides",NA
"1236",1236,"Noblella coloma",15.2902562246332,NA,1,0.0278448920000187,0,0.603731249924749,-0.273995434623212,"DD","ANURA","CRAUGASTORIDAE","Noblella",NA
"1237",1237,"Noblella heyeri",13.9910688219545,NA,3,1.04254959800005,157.192236268224,-3.94889737950287,-5.28469915615395,"DD","ANURA","CRAUGASTORIDAE","Noblella",NA
"1238",1238,"Noblella lochites",14.8976119175274,NA,1,3.98105867100003,458.97814057735,-3.42721489427544,-5.35544983932748,"NT","ANURA","CRAUGASTORIDAE","Noblella",NA
"1239",1239,"Noblella myrmecoides",12.8099355456186,NA,3,14.168590999,1847.36886423638,-6.3468599479541,-14.1704248040915,"LC","ANURA","CRAUGASTORIDAE","Noblella",NA
"1240",1240,"Nyctibatrachus dattatreyaensis",38.1034277392086,NA,3,0.100597634999986,0,13.3265249485365,12.9007926565781,"CR","ANURA","NYCTIBATRACHIDAE","Nyctibatrachus","highlow"
"1241",1241,"Nyctibatrachus deccanensis",22.1083982556267,NA,3,4.96390902700006,597.823218218067,9.89930159637668,9.14053611032665,"VU","ANURA","NYCTIBATRACHIDAE","Nyctibatrachus","highlow"
"1242",1242,"Nyctibatrachus gavi",56.2921181241423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243",1243,"Nyctibatrachus humayuni",41.269514585454,NA,3,3.82528564500001,457.702550667353,17.5594521375572,15.8642609637603,"VU","ANURA","NYCTIBATRACHIDAE","Nyctibatrachus","highlow"
"1244",1244,"Nyctibatrachus jog",36.1029943645699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245",1245,"Nyctibatrachus karnatakaensis",68.0018885543989,NA,NA,0.218361512000001,0,13.3262508443179,12.29394722417,"EN","ANURA","NYCTIBATRACHIDAE","Nyctibatrachus","highlow"
"1246",1246,"Nyctibatrachus vrijeuni",40.4032189905085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247",1247,"Nyctimystes dayi",42.507989820959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248",1248,"Nyctimystes foricula",44.9908462129906,NA,4,2.17628894300003,470.763502207143,-5.77054623348047,-7.036304484047,"LC","ANURA","HYLIDAE","Nyctimystes","highlow"
"1249",1249,"Nyctimystes kubori",52.4941475723078,NA,3,4.42525889799998,797.244430306035,-6.61213068113734,-9.21019421322271,"LC","ANURA","HYLIDAE","Nyctimystes","highlow"
"1250",1250,"Nyctixalus pictus",37.9939923349721,2,NA,13.361259013,2588.25746548721,1.82542470300895,-3.35878787439316,NA,NA,NA,NA,NA
"1251",1251,"Nyctixalus spinosus",33.4945090676798,NA,NA,4.732434931,647.186907454855,9.30082370956662,6.67019449947402,NA,NA,NA,NA,NA
"1252",1252,"Nymphargus anomalus",24.1046157849394,NA,NA,0.0347590039999659,0,-0.31651119818911,0.628281957823783,"CR","ANURA","CENTROLENIDAE","Nymphargus","highlow"
"1253",1253,"Nymphargus chami",35.0943969091121,NA,1,1.33747290500003,157.072716675268,6.51087225491789,5.40446997746825,"DD","ANURA","CENTROLENIDAE","Nymphargus","highlow"
"1254",1254,"Nymphargus cristinae",29.0990770788956,NA,3,0.270767434999982,111.323871569726,6.8742506256178,5.76304199496284,"DD","ANURA","CENTROLENIDAE","Nymphargus","highlow"
"1255",1255,"Nymphargus garciae",26.804718822306,NA,3,2.87232596300004,248.857008456743,3.21414939881063,1.06831646312028,"VU","ANURA","CENTROLENIDAE","Nymphargus","highlow"
"1256",1256,"Nymphargus laurae",19.8940695802169,NA,1,0.032200907999993,0,-0.191237603309141,-0.962406534068286,"CR","ANURA","CENTROLENIDAE","Nymphargus","highlow"
"1257",1257,"Nymphargus luminosus",30.7937861339189,NA,1,0.569446483999968,111.323871569726,6.39060056054965,6.43995727285743,"EN","ANURA","CENTROLENIDAE","Nymphargus","highlow"
"1258",1258,"Nymphargus luteopunctatus",33.1061261316063,NA,NA,0.108411793000016,111.323871569685,2.76662743661553,2.88294446682557,"DD","ANURA","CENTROLENIDAE","Nymphargus","highlow"
"1259",1259,"Nymphargus nephelophila",23.3949568924867,NA,1,0.0764033869999707,0,1.67781923643712,1.80382887629792,"DD","ANURA","CENTROLENIDAE","Nymphargus","highlow"
